Tahun,Quarter,Provinsi,Bawang Merah,Bawang Putih,Beras,Cabai Merah,Cabai Rawit,Daging Ayam,Daging Sapi,Gula Pasir,Minyak Goreng,Telur Ayam,index
2018,2,SUMATERA UTARA,33589.51612903226,27690.322580645163,10694.354838709678,29983.064516129034,33309.67741935484,32189.516129032258,119150.80645161291,13647.58064516129,13049.193548387097,19259.677419354837,2071.19435483871
2018,3,ACEH,28661.904761904763,23931.74603174603,10361.904761904761,32315.079365079364,40890.47619047619,27130.95238095238,134041.26984126985,14406.349206349207,13862.698412698413,23099.20634920635,2117.8661111111114
2018,3,BALI,20391.26984126984,20496.825396825396,11327.777777777777,24258.73015873016,28161.11111111111,38020.63492063492,107130.95238095238,12949.20634920635,13352.380952380952,21497.619047619046,2029.0280158730156
2018,3,BANTEN,26152.41935483871,26043.548387096773,11300.0,34391.93548387097,37808.87096774193,38783.87096774193,116744.35483870968,12904.032258064517,12213.709677419354,24749.1935483871,2185.0750000000003
2018,3,BENGKULU,26603.174603174604,24788.88888888889,11655.555555555555,30776.190476190477,38534.12698412698,35709.52380952381,122722.22222222222,12675.396825396825,12757.142857142857,23024.603174603173,2174.0688095238097
2018,3,DI YOGYAKARTA,22003.968253968254,26317.460317460318,11603.174603174602,30196.825396825396,29187.301587301587,34960.31746031746,113750.0,12911.111111111111,12476.190476190477,22277.777777777777,2079.7569841269838
2018,3,DKI JAKARTA,30979.166666666668,34962.5,13182.5,41544.166666666664,41799.166666666664,36101.666666666664,125832.5,13668.333333333334,13375.833333333334,24002.5,2344.714333333333
2018,3,GORONTALO,29167.460317460318,31850.0,10603.968253968254,32007.14285714286,49113.49206349206,27731.74603174603,110972.22222222222,14247.619047619048,14474.603174603175,23232.539682539682,2026.208492063492
2018,3,JAMBI,22543.650793650795,23392.85714285714,11982.539682539682,29319.84126984127,42061.90476190476,35057.93650793651,123781.74603174604,13036.507936507936,12442.857142857143,21563.492063492064,2160.3438095238093
2018,3,JAWA BARAT,24680.95238095238,26280.95238095238,11216.666666666666,32385.714285714286,37595.23809523809,35825.39682539683,122349.20634920635,12991.269841269841,12761.904761904761,23353.174603174604,2162.13626984127
2018,3,JAWA TENGAH,22108.73015873016,24611.11111111111,10847.619047619048,26831.74603174603,30173.015873015873,34449.206349206346,113994.44444444444,13052.380952380952,12412.698412698413,22126.984126984127,2031.889365079365
2018,3,JAWA TIMUR,19874.603174603173,20343.650793650795,10832.539682539682,22291.26984126984,23502.380952380954,33206.34920634921,110162.69841269842,12455.555555555555,12280.952380952382,21480.95238095238,1946.3454761904761
2018,3,KALIMANTAN BARAT,25333.064516129034,20493.548387096773,13105.645161290322,40821.77419354839,51012.096774193546,30717.74193548387,122983.87096774194,12127.41935483871,13181.451612903225,23198.387096774193,2214.0428225806454
2018,3,KALIMANTAN SELATAN,23796.031746031746,23601.5873015873,12480.952380952382,32658.73015873016,35557.142857142855,39915.079365079364,129480.95238095238,13658.730158730159,13164.285714285714,24789.68253968254,2308.1542063492066
2018,3,KALIMANTAN TENGAH,26456.451612903227,25717.74193548387,13254.838709677419,46695.967741935485,44988.709677419356,37521.77419354839,122188.70967741935,14309.677419354839,14132.258064516129,26941.935483870966,2364.794435483871
2018,3,KALIMANTAN TIMUR,27320.634920634922,25832.539682539682,12862.698412698413,39242.06349206349,46612.69841269841,32950.793650793654,123334.12698412698,13702.380952380952,16543.650793650795,23886.507936507936,2269.0480158730156
2018,3,KALIMANTAN UTARA,31190.47619047619,29134.920634920636,13176.984126984127,41942.06349206349,53612.69841269841,44801.5873015873,104733.33333333333,13469.84126984127,14010.317460317461,27470.634920634922,2357.754920634921
2018,3,KEPULAUAN BANGKA BELITUNG,29071.428571428572,25202.380952380954,11629.36507936508,49374.60317460317,42296.8253968254,38726.98412698413,113529.36507936507,12962.698412698413,13007.142857142857,26770.634920634922,2264.6552380952385
2018,3,KEPULAUAN RIAU,29919.04761904762,23285.714285714286,13385.714285714286,41196.8253968254,38817.46031746032,37050.793650793654,114485.71428571429,12393.650793650793,12553.968253968254,26811.904761904763,2276.1965873015874
2018,3,LAMPUNG,21338.095238095237,22111.11111111111,11184.126984126984,29802.380952380954,36975.39682539683,35634.12698412698,113788.88888888889,12692.063492063493,12310.317460317461,22347.619047619046,2070.0511904761906
2018,3,MALUKU,34475.0,33070.967741935485,12968.548387096775,56102.41935483871,49121.77419354839,46032.25806451613,112161.29032258065,16079.032258064517,15988.709677419354,32813.709677419356,2532.082177419355
2018,3,MALUKU UTARA,39992.06349206349,39277.77777777778,13088.888888888889,40496.031746031746,57976.19047619047,38428.57142857143,111269.84126984127,14431.746031746032,15635.714285714286,35825.39682539683,2429.9171428571426
2018,3,NUSA TENGGARA BARAT,17803.968253968254,23214.285714285714,9473.809523809523,24550.0,26961.904761904763,40603.1746031746,108674.60317460318,13338.095238095239,13198.412698412698,24288.095238095237,2015.0047619047618
2018,3,NUSA TENGGARA TIMUR,21354.761904761905,30210.31746031746,11521.42857142857,44465.87301587302,54288.09523809524,48457.142857142855,96919.84126984127,14535.714285714286,14824.603174603175,27701.5873015873,2287.8039682539684
2018,3,PAPUA,42300.793650793654,38136.50793650794,12201.587301587302,51853.1746031746,53575.39682539683,43752.380952380954,118842.85714285714,16796.825396825396,15048.412698412698,35944.444444444445,2555.7179365079364
2018,3,PAPUA BARAT,38193.54838709677,37370.967741935485,13113.709677419354,45887.096774193546,55107.25806451613,37927.41935483871,111854.83870967742,15975.0,16080.645161290322,29780.645161290322,2406.276048387097
2018,3,RIAU,25219.04761904762,23000.0,12407.936507936507,33991.269841269845,41510.31746031746,28728.571428571428,112459.52380952382,12335.714285714286,13130.15873015873,23772.222222222223,2072.4578571428574
2018,3,SEMUA PROVINSI,27185.714285714286,26887.301587301587,11730.15873015873,35869.84126984127,41284.12698412698,36003.968253968254,115542.85714285714,13737.301587301587,13604.761904761905,24873.809523809523,2188.6136507936512
2018,3,SULAWESI BARAT,25803.225806451614,25216.935483870966,9911.290322580646,25714.516129032258,24596.774193548386,31033.064516129034,111629.03225806452,14020.967741935483,13619.354838709678,20732.25806451613,1944.2934677419355
2018,3,SULAWESI SELATAN,24033.333333333332,25073.809523809523,10027.777777777777,24369.84126984127,27619.04761904762,28104.761904761905,105210.31746031746,13368.253968253968,13027.777777777777,21874.603174603173,1870.1215873015872
2018,3,SULAWESI TENGAH,26444.444444444445,27147.619047619046,10788.888888888889,30726.190476190477,49786.50793650794,30421.428571428572,111468.25396825396,14523.015873015873,14013.492063492064,25131.74603174603,2060.2573015873013
2018,3,SULAWESI TENGGARA,31370.634920634922,32078.571428571428,10846.031746031746,36584.920634920636,45461.11111111111,31841.26984126984,106500.0,14795.238095238095,14119.84126984127,24256.349206349205,2085.066507936508
2018,3,SULAWESI UTARA,30197.58064516129,28487.90322580645,11301.612903225807,47859.67741935484,44304.032258064515,36008.87096774193,111816.12903225806,15330.645161290322,14337.90322580645,26013.709677419356,2230.36185483871
2018,3,SUMATERA BARAT,24998.4126984127,23225.396825396827,13019.84126984127,32689.68253968254,42920.63492063492,41371.42857142857,123769.84126984127,14668.253968253968,12424.603174603175,22692.06349206349,2312.0811904761904
2018,3,SUMATERA SELATAN,27576.724137931036,26456.896551724138,11437.068965517241,36852.58620689655,43881.89655172414,33199.137931034486,120802.58620689655,12550.0,12765.51724137931,21764.655172413793,2150.3291379310344
2018,3,SUMATERA UTARA,27360.31746031746,24203.968253968254,10730.15873015873,30192.06349206349,38111.90476190476,33550.0,119989.68253968254,13608.730158730159,12902.380952380952,20296.031746031746,2082.7592063492066
2018,4,ACEH,29257.377049180326,23132.786885245903,10466.393442622952,30104.918032786885,39631.96721311475,26749.180327868853,133386.0655737705,14328.688524590163,13728.688524590163,22688.524590163935,2100.028114754098
2018,4,BALI,22850.833333333332,19879.166666666668,11400.0,23963.333333333332,25694.166666666668,37923.333333333336,108011.66666666667,12987.5,13378.333333333334,21463.333333333332,2037.7121666666667
2018,4,BANTEN,26536.06557377049,24766.39344262295,11498.360655737704,35751.639344262294,33766.39344262295,37108.19672131148,116868.85245901639,12772.131147540984,11955.737704918032,24539.344262295082,2168.4005737704915
2018,4,BENGKULU,25836.666666666668,24023.333333333332,11843.333333333334,31770.833333333332,34662.5,33850.833333333336,122630.83333333333,12643.333333333334,12694.166666666666,21510.833333333332,2142.83125
2018,4,DI YOGYAKARTA,23766.129032258064,25540.322580645163,11601.612903225807,32916.93548387097,28508.064516129034,34213.709677419356,113750.0,12532.258064516129,12306.451612903225,22854.83870967742,2084.5995967741937
2018,4,DKI JAKARTA,32181.147540983606,34211.475409836065,12880.327868852459,42573.770491803276,38650.81967213115,36681.147540983606,125963.11475409837,13509.016393442624,13203.27868852459,23967.213114754097,2340.7872950819674
2018,4,GORONTALO,30754.918032786885,30700.819672131147,10647.540983606557,27771.311475409835,51313.934426229505,28940.16393442623,111194.26229508196,13719.672131147541,14350.819672131147,24117.213114754097,2035.9413114754093
2018,4,JAMBI,24140.983606557376,22489.344262295082,12072.131147540984,31459.016393442624,36779.50819672131,33312.29508196721,123865.5737704918,12998.360655737704,12004.918032786885,20685.245901639344,2138.8655737704917
2018,4,JAWA BARAT,25879.508196721312,25410.655737704918,11218.852459016394,35698.360655737706,33588.524590163935,35327.04918032787,122381.14754098361,12849.180327868853,12576.22950819672,23456.55737704918,2164.3534426229508
2018,4,JAWA TENGAH,23304.83870967742,23792.74193548387,10833.064516129032,29086.290322580644,29491.935483870966,33995.16129032258,114066.12903225806,12770.967741935483,12204.838709677419,22450.0,2035.3310483870969
2018,4,JAWA TIMUR,22283.064516129034,19355.645161290322,10889.516129032258,25001.612903225807,21800.8064516129,33318.54838709677,110401.6129032258,12170.967741935483,12112.09677419355,21996.774193548386,1965.3786290322578
2018,4,KALIMANTAN BARAT,25152.45901639344,20351.639344262294,13095.081967213115,45251.639344262294,46650.81967213115,29324.590163934427,122992.62295081967,11847.540983606557,12927.04918032787,22803.27868852459,2201.3493442622953
2018,4,KALIMANTAN SELATAN,24786.06557377049,22980.32786885246,12445.901639344262,31075.409836065573,29873.77049180328,38718.852459016394,128195.90163934426,13194.262295081968,12954.918032786885,24618.852459016394,2268.650901639344
2018,4,KALIMANTAN TENGAH,26616.949152542373,25170.338983050846,13202.542372881357,43379.661016949154,39210.16949152543,36846.61016949153,122585.59322033898,14080.50847457627,14132.203389830509,26139.830508474577,2330.205
2018,4,KALIMANTAN TIMUR,28041.935483870966,24750.0,12833.064516129032,34972.58064516129,42189.51612903226,33995.967741935485,123104.03225806452,13622.58064516129,16532.25806451613,23770.967741935485,2256.5457258064516
2018,4,KALIMANTAN UTARA,29983.60655737705,27036.885245901638,13113.11475409836,39576.229508196724,52421.311475409835,44577.86885245902,105642.62295081967,13427.04918032787,13955.737704918032,27105.737704918032,2337.6499999999996
2018,4,KEPULAUAN BANGKA BELITUNG,29866.129032258064,24078.225806451614,11586.290322580646,47391.12903225807,40254.032258064515,36808.87096774193,113343.54838709677,12745.967741935483,12772.58064516129,25973.387096774193,2221.472258064516
2018,4,KEPULAUAN RIAU,30603.27868852459,22696.72131147541,13282.786885245901,44063.11475409836,39138.524590163935,36692.62295081967,114615.5737704918,11812.295081967213,12428.688524590163,25386.885245901638,2267.405901639344
2018,4,LAMPUNG,22688.524590163935,21170.491803278688,11356.557377049181,29752.45901639344,33005.737704918036,34445.08196721312,114160.65573770492,12441.803278688525,12100.819672131147,22244.262295081968,2058.304590163935
2018,4,MALUKU,31886.206896551725,31131.896551724138,12987.068965517241,49771.55172413793,48726.724137931036,43085.34482758621,111048.27586206897,15879.310344827587,15875.0,31746.55172413793,2447.2597413793105
2018,4,MALUKU UTARA,36922.13114754098,35836.065573770495,13104.918032786885,33898.360655737706,57305.737704918036,38766.666666666664,110250.0,14344.262295081968,15640.983606557376,34793.44262295082,2381.183524590164
2018,4,NUSA TENGGARA BARAT,19445.833333333332,23029.166666666668,9871.666666666666,23935.833333333332,22698.333333333332,41877.5,109200.83333333333,13185.0,13120.0,23338.333333333332,2037.569666666666
2018,4,NUSA TENGGARA TIMUR,19711.475409836065,27987.70491803279,11597.540983606557,39607.37704918033,46941.80327868852,48082.7868852459,99092.62295081967,14272.95081967213,14833.606557377048,26969.67213114754,2256.7152459016393
2018,4,PAPUA,37845.16129032258,34120.967741935485,12174.193548387097,51994.354838709674,59616.12903225807,41703.22580645161,119867.74193548386,16567.74193548387,15040.322580645161,35787.903225806454,2522.4496774193553
2018,4,PAPUA BARAT,36864.75409836065,35385.24590163935,12697.540983606557,41738.524590163935,49214.75409836065,38645.901639344265,114303.27868852459,15163.934426229509,15878.688524590163,29874.590163934427,2378.4280327868855
2018,4,RIAU,26266.39344262295,22595.081967213115,12486.065573770491,40011.475409836065,39946.72131147541,27063.93442622951,112083.60655737705,11877.04918032787,12868.852459016394,23382.786885245903,2069.302459016393
2018,4,SEMUA PROVINSI,27579.83870967742,25693.548387096773,11775.806451612903,35266.12903225807,39400.8064516129,35387.903225806454,115673.3870967742,13490.322580645161,13452.41935483871,24619.354838709678,2174.2795161290323
