Tahun,Bulan,Provinsi,Bawang Merah,Bawang Putih,Beras,Cabai Merah,Cabai Rawit,Daging Ayam,Daging Sapi,Gula Pasir,Minyak Goreng,Telur Ayam,Bulan_y,index
2018,2,PAPUA BARAT,35460.52631578947,33486.84210526316,13144.736842105263,24715.78947368421,34671.05263157895,34989.47368421053,105921.05263157895,16750.0,16210.526315789473,28468.42105263158,1,-3.1847699585830043
2018,2,RIAU,22594.736842105263,25034.21052631579,12700.0,46910.52631578947,50115.78947368421,25621.052631578947,113381.57894736843,12494.736842105263,13307.894736842105,22497.36842105263,1,-3.6691891592311805
2018,2,SEMUA PROVINSI,25694.736842105263,28194.736842105263,12076.315789473685,40452.63157894737,42768.42105263158,32173.684210526317,113944.73684210527,14094.736842105263,13800.0,23423.684210526317,1,-1.1956683134965544
2018,2,SULAWESI BARAT,22828.947368421053,24281.57894736842,10602.631578947368,27500.0,25281.57894736842,28326.315789473683,109910.52631578948,13921.052631578947,13597.368421052632,19700.0,1,-1.6072627858449522
2018,2,SULAWESI SELATAN,22678.947368421053,24297.36842105263,10368.421052631578,25926.315789473683,25578.947368421053,25000.0,101500.0,14286.842105263158,13389.473684210527,20602.63157894737,1,0.8215631240420436
2018,2,SULAWESI TENGAH,25657.894736842107,28157.894736842107,10200.0,30078.947368421053,41528.94736842105,24436.842105263157,107500.0,15794.736842105263,13518.421052631578,22889.473684210527,1,-1.6187352692091252
2018,2,SULAWESI TENGGARA,28244.736842105263,28460.526315789473,11236.842105263158,36510.52631578947,29163.157894736843,29894.736842105263,106210.52631578948,15034.21052631579,14100.0,22865.78947368421,1,0.7272107035284847
2018,2,SULAWESI UTARA,29052.63157894737,27210.526315789473,11250.0,48807.89473684211,39789.47368421053,31002.63157894737,111250.0,15550.0,14376.315789473685,23784.21052631579,1,-0.28325709231140195
2018,2,SUMATERA BARAT,22028.947368421053,26484.21052631579,13015.78947368421,44515.78947368421,53600.0,37013.15789473684,123750.0,14713.157894736842,12876.315789473685,21928.947368421053,1,-4.068290637620862
2018,2,SUMATERA SELATAN,25809.375,27740.625,11800.0,46596.875,48665.625,29412.5,117093.75,12750.0,13150.0,20303.125,1,-2.483883042206969
2018,2,SUMATERA UTARA,25381.57894736842,26423.684210526317,10831.578947368422,38281.57894736842,50236.84210526316,30252.63157894737,117892.1052631579,13750.0,13250.0,19123.684210526317,1,-3.872791931446997
2018,3,ACEH,28480.95238095238,29952.380952380954,10369.047619047618,43926.19047619047,49933.333333333336,23938.095238095237,134600.0,14550.0,14342.857142857143,20397.619047619046,2,0.007290979061224334
2018,3,BALI,25440.0,27582.5,11875.0,40872.5,39845.0,34210.0,108150.0,13180.0,13885.0,19745.0,2,1.8232474260448726
2018,3,BANTEN,28792.85714285714,32100.0,11735.714285714286,47426.19047619047,48811.90476190476,35823.80952380953,116650.0,13080.952380952382,12242.857142857143,22523.809523809523,2,0.2286771174538842
